"id.exposure","id.outcome","outcome","exposure","method","nsnp","b","se","pval","lo_ci","up_ci","or","or_lci95","or_uci95","adjust.p"
"6919_3_HBZ_HBAZ","ieu-a-8","Coronary heart disease","HBZ","MR Egger",8,0.0631866416823539,0.0768730733521052,0.442529714799199,-0.0874845820877724,0.21385786545248,1.06522563618365,0.916232997941921,1.23844661623374,3.54023771839359
"6919_3_HBZ_HBAZ","ieu-a-8","Coronary heart disease","HBZ","Weighted median",8,0.0960853428120636,0.041867847837743,0.0217349968495762,0.0140243610500873,0.17814632457404,1.10085300987665,1.01412316374276,1.19500016633274,0.17387997479661
"6919_3_HBZ_HBAZ","ieu-a-8","Coronary heart disease","HBZ","Inverse variance weighted",8,0.132581387724182,0.0481721311894318,0.00591886701894886,0.038164010592896,0.226998764855469,1.14177193852737,1.03890160977529,1.25482831804499,0.0473509361515909
"6919_3_HBZ_HBAZ","ieu-a-8","Coronary heart disease","HBZ","Simple mode",8,0.108995780315432,0.103343889028207,0.326603891093316,-0.0935582421798535,0.311549802810716,1.11515764471801,0.91068497560344,1.36553979245019,2.61283112874653
"6919_3_HBZ_HBAZ","ieu-a-8","Coronary heart disease","HBZ","Weighted mode",8,0.0956148321294024,0.0415133843547667,0.0547300661418457,0.0142485987940596,0.176981065464745,1.10033516860994,1.01435059393137,1.19360849249109,0.437840529134766
"7258_5_PRG2_EMBP","ieu-a-8","Coronary heart disease","PRG2","MR Egger",4,-0.257180128792014,0.499302031815535,0.657775911670279,-1.23581211115046,0.721451853566435,0.773228920429068,0.290598668094762,2.0574181131241,2.63110364668112
"7258_5_PRG2_EMBP","ieu-a-8","Coronary heart disease","PRG2","Weighted median",4,-0.339584071245292,0.167157848833777,0.0422025406485429,-0.667213454959495,-0.0119546875310879,0.7120664300821,0.513136465298648,0.988116485845082,0.168810162594172
"7258_5_PRG2_EMBP","ieu-a-8","Coronary heart disease","PRG2","Inverse variance weighted",4,-0.444659172116218,0.12566777916406,0.000402604595646867,-0.690968019277776,-0.19835032495466,0.641042724038666,0.501090768689885,0.820082507441349,0.00161041838258747
"7258_5_PRG2_EMBP","ieu-a-8","Coronary heart disease","PRG2","Simple mode",4,-0.308862989765545,0.204477603565185,0.228079070601108,-0.709639092753308,0.0919131132222171,0.73428136719696,0.491821667437797,1.09626956661243,0.912316282404432
"7258_5_PRG2_EMBP","ieu-a-8","Coronary heart disease","PRG2","Weighted mode",4,-0.310538791197751,0.207166307730342,0.230828101518623,-0.716584754349222,0.0955071719537203,0.733051887899484,0.488417476435057,1.10021671270899,0.923312406074492
"7808_5_GLCE_GLCE","ieu-a-8","Coronary heart disease","GLCE","MR Egger",9,0.132064256126945,0.0778617148029678,0.13367705175784,-0.0205447048868714,0.284673217140762,1.14118164482404,0.979664899687048,1.32932755567676,1.20309346582056
"7808_5_GLCE_GLCE","ieu-a-8","Coronary heart disease","GLCE","Weighted median",9,0.142907496144753,0.037464725918931,0.000136484023816132,0.0694766333436485,0.216338358945858,1.1536230821475,1.07194701309464,1.24152238814625,0.00122835621434519
"7808_5_GLCE_GLCE","ieu-a-8","Coronary heart disease","GLCE","Inverse variance weighted",9,0.125163204130726,0.0435154500901889,0.00402375440503281,0.039872921953956,0.210453486307497,1.13333340266695,1.04067851839648,1.23423764293681,0.0362137896452953
"7808_5_GLCE_GLCE","ieu-a-8","Coronary heart disease","GLCE","Simple mode",9,0.0533531448849841,0.0837164999057697,0.541729529556739,-0.110731194930324,0.217437484700293,1.0548020773125,0.895179345337111,1.24288772758018,4.87556576601065
"7808_5_GLCE_GLCE","ieu-a-8","Coronary heart disease","GLCE","Weighted mode",9,0.148534904142042,0.0367594648755224,0.0037319816541516,0.0764863529860183,0.220583455298066,1.1601332905249,1.0794874584562,1.24680397279367,0.0335878348873644
"8382_47_MAPKAPK5_MAPK5","ieu-a-8","Coronary heart disease","MAPKAPK5","MR Egger",4,-0.180081369174521,0.0980004618462876,0.207523738782133,-0.372162274393245,0.0119995360442023,0.83520224892873,0.68924238705867,1.01207181930938,0.830094955128532
"8382_47_MAPKAPK5_MAPK5","ieu-a-8","Coronary heart disease","MAPKAPK5","Weighted median",4,-0.111347274631793,0.0397944353417148,0.00514103340774268,-0.189344367901554,-0.0333501813620318,0.894628013362932,0.827501492670146,0.967199804934662,0.0205641336309707
"8382_47_MAPKAPK5_MAPK5","ieu-a-8","Coronary heart disease","MAPKAPK5","Inverse variance weighted",4,-0.111096855514943,0.0338093498630483,0.00101628139634441,-0.177363181246518,-0.0448305297833686,0.894852073373231,0.837475573861691,0.956159508662418,0.00406512558537764
"8382_47_MAPKAPK5_MAPK5","ieu-a-8","Coronary heart disease","MAPKAPK5","Simple mode",4,-0.157412112362533,0.0674388903191348,0.101762748366847,-0.289592337388037,-0.0252318873370284,0.854351897278786,0.748568668843925,0.975083776230082,0.407050993467388
"8382_47_MAPKAPK5_MAPK5","ieu-a-8","Coronary heart disease","MAPKAPK5","Weighted mode",4,-0.148414045248183,0.0453096739140282,0.0465817544824342,-0.237221006119679,-0.059607084376688,0.862074103351595,0.788816935381794,0.942134640288567,0.186327017929737
"9380_2_PLA2G12B_sPLA_2__XIII","ieu-a-8","Coronary heart disease","PLA2G12B","MR Egger",9,0.347140065489254,0.0917248195844571,0.00685117041544138,0.167359419103718,0.52692071187479,1.4150149062461,1.1821790867071,1.69370885292504,0.0616605337389724
"9380_2_PLA2G12B_sPLA_2__XIII","ieu-a-8","Coronary heart disease","PLA2G12B","Weighted median",9,0.319721639968599,0.0541716787558218,3.59105412081905e-09,0.213545149607188,0.42589813033001,1.37674448035618,1.23805939490158,1.53096480830945,3.23194870873714e-08
"9380_2_PLA2G12B_sPLA_2__XIII","ieu-a-8","Coronary heart disease","PLA2G12B","Inverse variance weighted",9,0.233269663568473,0.0632258452222802,0.000224724457358245,0.109347006932804,0.357192320204142,1.26272194352508,1.11554938655646,1.42931072875371,0.00202252011622421
"9380_2_PLA2G12B_sPLA_2__XIII","ieu-a-8","Coronary heart disease","PLA2G12B","Simple mode",9,0.11633367176467,0.117727867434684,0.352016353995139,-0.11441294840731,0.34708029193665,1.12337064666999,0.891889575446909,1.41493032830595,3.16814718595625
"9380_2_PLA2G12B_sPLA_2__XIII","ieu-a-8","Coronary heart disease","PLA2G12B","Weighted mode",9,0.285585407455757,0.0571696663662343,0.00105889348100499,0.173532861377937,0.397637953533576,1.33054070862757,1.18949977472902,1.4883050967525,0.00953004132904491
"9504_19_RAB27A_RB27A","ieu-a-8","Coronary heart disease","RAB27A","MR Egger",3,-0.259935794302316,0.592417280974259,0.736772280821119,-1.42107366501186,0.901202076407233,0.771101093297898,0.241454636283079,2.4625615197884,2.21031684246336
"9504_19_RAB27A_RB27A","ieu-a-8","Coronary heart disease","RAB27A","Weighted median",3,-0.321913336999107,0.132830506790888,0.0153721981152692,-0.582261130309248,-0.0615655436889669,0.724760997571311,0.558633793619553,0.940291313558256,0.0461165943458076
"9504_19_RAB27A_RB27A","ieu-a-8","Coronary heart disease","RAB27A","Inverse variance weighted",3,-0.361183583554556,0.118536550912163,0.00231120111503126,-0.593515223342396,-0.128851943766716,0.696851056329278,0.552382121368713,0.879104112754391,0.00693360334509378
"9504_19_RAB27A_RB27A","ieu-a-8","Coronary heart disease","RAB27A","Simple mode",3,-0.274229346723163,0.169746190892872,0.247568392329138,-0.606931880873192,0.0584731874268655,0.760157715586079,0.545020494263232,1.06021655817949,0.742705176987414
"9504_19_RAB27A_RB27A","ieu-a-8","Coronary heart disease","RAB27A","Weighted mode",3,-0.312953179249205,0.146432137168839,0.166049332441622,-0.599960168100129,-0.0259461903982807,0.731284151040337,0.548833496739536,0.974387519602468,0.498147997324866
